Images -> gris
f=tf.Variable(initial_value=tf.range(-10,10,20/576,dtype=tf.float32),trainable=False)
f fixé
pas de distored_inputs


EVALUATION


2018-02-02 11:25:28.104005: precision @ 1 = 0.101
2018-02-02 11:26:14.646423: precision @ 1 = 0.122
2018-02-02 11:27:04.881118: precision @ 1 = 0.129
2018-02-02 11:27:49.401741: precision @ 1 = 0.135
2018-02-02 11:28:40.639789: precision @ 1 = 0.132
2018-02-02 11:29:30.716066: precision @ 1 = 0.133
2018-02-02 11:30:15.253860: precision @ 1 = 0.135
2018-02-02 11:31:06.368076: precision @ 1 = 0.135
2018-02-02 11:31:51.813113: precision @ 1 = 0.134
2018-02-02 11:32:40.729689: precision @ 1 = 0.133
2018-02-02 11:33:30.475857: precision @ 1 = 0.133
2018-02-02 11:34:15.867169: precision @ 1 = 0.131
2018-02-02 11:35:06.011140: precision @ 1 = 0.135
2018-02-02 11:35:51.234641: precision @ 1 = 0.132
2018-02-02 11:36:40.521387: precision @ 1 = 0.132
2018-02-02 11:37:29.395847: precision @ 1 = 0.130
2018-02-02 11:38:15.128089: precision @ 1 = 0.132
2018-02-02 11:39:05.709701: precision @ 1 = 0.133
2018-02-02 11:39:52.136027: precision @ 1 = 0.131
2018-02-02 11:40:42.128083: precision @ 1 = 0.133


LOSS (Train)



2018-02-02 11:25:11.293731: step 0, loss = 2.58 (2650.9 examples/sec; 0.048 sec/batch)
2018-02-02 11:37:32.052380: step 48800, loss = 115.90 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:33.271260: step 48900, loss = 121.30 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:34.474514: step 49000, loss = 113.69 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:35.677767: step 49100, loss = 114.12 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:36.881019: step 49200, loss = 111.50 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:38.084272: step 49300, loss = 109.40 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:39.287527: step 49400, loss = 115.63 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:41.140820: step 49500, loss = 117.33 (6906.6 examples/sec; 0.019 sec/batch)
2018-02-02 11:37:42.328447: step 49600, loss = 119.99 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:43.556287: step 49700, loss = 120.35 (10424.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:44.775167: step 49800, loss = 124.54 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:45.978420: step 49900, loss = 102.19 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:47.181673: step 50000, loss = 120.05 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:48.384927: step 50100, loss = 126.10 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:49.572553: step 50200, loss = 107.95 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:50.760180: step 50300, loss = 121.01 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:51.979060: step 50400, loss = 121.22 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:53.166687: step 50500, loss = 114.11 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:54.369940: step 50600, loss = 103.18 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:55.573193: step 50700, loss = 122.31 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:56.760820: step 50800, loss = 123.97 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:57.991449: step 50900, loss = 117.02 (10401.2 examples/sec; 0.012 sec/batch)
2018-02-02 11:37:59.195431: step 51000, loss = 110.37 (10631.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:00.429939: step 51100, loss = 109.81 (10368.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:02.164497: step 51200, loss = 122.37 (7379.4 examples/sec; 0.017 sec/batch)
2018-02-02 11:38:04.433632: step 51300, loss = 131.81 (5640.9 examples/sec; 0.023 sec/batch)
2018-02-02 11:38:06.496353: step 51400, loss = 116.71 (6205.4 examples/sec; 0.021 sec/batch)
2018-02-02 11:38:08.541855: step 51500, loss = 109.32 (6257.6 examples/sec; 0.020 sec/batch)
2018-02-02 11:38:15.534386: step 51600, loss = 122.36 (1830.5 examples/sec; 0.070 sec/batch)
2018-02-02 11:38:16.722008: step 51700, loss = 124.66 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:17.925262: step 51800, loss = 112.29 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:19.112888: step 51900, loss = 116.78 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:20.331768: step 52000, loss = 122.22 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:21.550649: step 52100, loss = 112.46 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:22.753901: step 52200, loss = 116.26 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:23.956004: step 52300, loss = 116.95 (10648.0 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:25.143631: step 52400, loss = 115.76 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:26.362510: step 52500, loss = 113.48 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:27.581389: step 52600, loss = 124.22 (10501.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:28.771268: step 52700, loss = 114.01 (10757.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:29.968920: step 52800, loss = 107.19 (10687.6 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:31.203427: step 52900, loss = 131.45 (10368.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:32.391053: step 53000, loss = 123.78 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:33.625560: step 53100, loss = 114.42 (10368.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:34.813187: step 53200, loss = 102.91 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:36.016440: step 53300, loss = 115.92 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:37.219693: step 53400, loss = 113.43 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:38.438574: step 53500, loss = 110.42 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:39.657453: step 53600, loss = 123.76 (10501.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:41.423267: step 53700, loss = 112.43 (7248.8 examples/sec; 0.018 sec/batch)
2018-02-02 11:38:42.622887: step 53800, loss = 122.96 (10670.0 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:43.845849: step 53900, loss = 124.85 (10466.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:45.033476: step 54000, loss = 122.54 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:46.252357: step 54100, loss = 113.82 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:38:48.143184: step 54200, loss = 114.17 (6769.5 examples/sec; 0.019 sec/batch)
2018-02-02 11:38:50.284037: step 54300, loss = 119.87 (5978.9 examples/sec; 0.021 sec/batch)
2018-02-02 11:38:52.581156: step 54400, loss = 113.74 (5572.2 examples/sec; 0.023 sec/batch)
2018-02-02 11:38:54.487610: step 54500, loss = 106.97 (6714.0 examples/sec; 0.019 sec/batch)
2018-02-02 11:38:56.706596: step 54600, loss = 128.34 (5768.4 examples/sec; 0.022 sec/batch)
2018-02-02 11:38:58.917464: step 54700, loss = 120.85 (5789.6 examples/sec; 0.022 sec/batch)
2018-02-02 11:39:01.167703: step 54800, loss = 110.82 (5688.3 examples/sec; 0.023 sec/batch)
2018-02-02 11:39:03.256315: step 54900, loss = 116.63 (6128.5 examples/sec; 0.021 sec/batch)
2018-02-02 11:39:05.569061: step 55000, loss = 100.92 (5534.5 examples/sec; 0.023 sec/batch)
2018-02-02 11:39:06.866074: step 55100, loss = 107.89 (9868.8 examples/sec; 0.013 sec/batch)
2018-02-02 11:39:08.069328: step 55200, loss = 121.73 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:09.272582: step 55300, loss = 109.53 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:11.100639: step 55400, loss = 113.88 (7002.0 examples/sec; 0.018 sec/batch)
2018-02-02 11:39:12.319519: step 55500, loss = 113.56 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:13.520888: step 55600, loss = 106.60 (10654.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:14.755395: step 55700, loss = 116.01 (10368.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:15.927394: step 55800, loss = 119.38 (10921.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:17.115021: step 55900, loss = 122.95 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:18.302648: step 56000, loss = 118.80 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:19.505901: step 56100, loss = 111.92 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:20.709155: step 56200, loss = 118.24 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:21.924644: step 56300, loss = 105.95 (10530.7 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:23.127897: step 56400, loss = 119.57 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:24.333441: step 56500, loss = 111.13 (10617.6 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:25.536694: step 56600, loss = 121.04 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:26.724902: step 56700, loss = 115.14 (10772.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:27.943783: step 56800, loss = 102.65 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:29.147036: step 56900, loss = 102.08 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:30.347444: step 57000, loss = 115.42 (10663.0 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:31.544577: step 57100, loss = 119.55 (10692.2 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:32.759143: step 57200, loss = 102.20 (10538.7 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:33.946770: step 57300, loss = 114.12 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:35.134397: step 57400, loss = 121.68 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:36.337651: step 57500, loss = 125.05 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:37.556530: step 57600, loss = 114.68 (10501.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:39.603624: step 57700, loss = 107.37 (6252.8 examples/sec; 0.020 sec/batch)
2018-02-02 11:39:46.463547: step 57800, loss = 113.87 (1865.9 examples/sec; 0.069 sec/batch)
2018-02-02 11:39:48.666907: step 57900, loss = 112.76 (5809.3 examples/sec; 0.022 sec/batch)
2018-02-02 11:39:50.870267: step 58000, loss = 118.15 (5809.3 examples/sec; 0.022 sec/batch)
2018-02-02 11:39:52.620452: step 58100, loss = 109.78 (7313.5 examples/sec; 0.018 sec/batch)
2018-02-02 11:39:53.823707: step 58200, loss = 115.83 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:55.042587: step 58300, loss = 115.80 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:56.230213: step 58400, loss = 98.86 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:57.449094: step 58500, loss = 109.34 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:58.636720: step 58600, loss = 112.05 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:39:59.855600: step 58700, loss = 110.65 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:01.060454: step 58800, loss = 110.23 (10623.7 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:02.294960: step 58900, loss = 116.10 (10368.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:03.510450: step 59000, loss = 122.31 (10530.7 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:04.701397: step 59100, loss = 129.63 (10747.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:05.907085: step 59200, loss = 113.72 (10616.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:07.125965: step 59300, loss = 107.16 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:08.313592: step 59400, loss = 91.65 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:09.516845: step 59500, loss = 124.39 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:11.376418: step 59600, loss = 118.93 (6883.3 examples/sec; 0.019 sec/batch)
2018-02-02 11:40:12.564047: step 59700, loss = 108.83 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:13.784182: step 59800, loss = 122.48 (10490.6 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:14.983972: step 59900, loss = 119.38 (10668.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:16.207951: step 60000, loss = 120.68 (10457.7 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:17.395577: step 60100, loss = 117.08 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:18.598831: step 60200, loss = 129.20 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:19.786458: step 60300, loss = 114.42 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:20.989711: step 60400, loss = 120.54 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:22.192964: step 60500, loss = 116.12 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:23.416552: step 60600, loss = 115.38 (10461.0 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:25.229246: step 60700, loss = 127.55 (7061.3 examples/sec; 0.018 sec/batch)
2018-02-02 11:40:27.510740: step 60800, loss = 120.01 (5610.4 examples/sec; 0.023 sec/batch)
2018-02-02 11:40:29.651592: step 60900, loss = 121.80 (5978.9 examples/sec; 0.021 sec/batch)
2018-02-02 11:40:31.639309: step 61000, loss = 115.05 (6439.5 examples/sec; 0.020 sec/batch)
2018-02-02 11:40:33.655149: step 61100, loss = 109.22 (6349.7 examples/sec; 0.020 sec/batch)
2018-02-02 11:40:35.701348: step 61200, loss = 113.90 (6255.5 examples/sec; 0.020 sec/batch)
2018-02-02 11:40:37.732816: step 61300, loss = 96.12 (6300.9 examples/sec; 0.020 sec/batch)
2018-02-02 11:40:39.690322: step 61400, loss = 108.51 (6538.9 examples/sec; 0.020 sec/batch)
2018-02-02 11:40:43.411890: step 61500, loss = 99.69 (3439.4 examples/sec; 0.037 sec/batch)
2018-02-02 11:40:44.615142: step 61600, loss = 115.38 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:45.834022: step 61700, loss = 108.68 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:47.078053: step 61800, loss = 114.49 (10289.1 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:48.281306: step 61900, loss = 115.02 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:49.531440: step 62000, loss = 121.22 (10238.9 examples/sec; 0.013 sec/batch)
2018-02-02 11:40:50.719066: step 62100, loss = 101.99 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:51.922320: step 62200, loss = 113.71 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:53.141200: step 62300, loss = 104.44 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:54.344453: step 62400, loss = 105.36 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:55.563333: step 62500, loss = 113.05 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:56.766586: step 62600, loss = 116.95 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:57.969840: step 62700, loss = 118.47 (10637.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:40:59.141840: step 62800, loss = 106.80 (10921.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:00.376347: step 62900, loss = 117.16 (10368.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:01.595227: step 63000, loss = 127.63 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:02.784246: step 63100, loss = 121.51 (10765.2 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:03.956890: step 63200, loss = 111.91 (10915.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:05.175769: step 63300, loss = 100.46 (10501.5 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:06.363398: step 63400, loss = 130.91 (10777.8 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:07.558548: step 63500, loss = 114.88 (10709.9 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:08.777428: step 63600, loss = 103.16 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:09.996308: step 63700, loss = 112.38 (10501.4 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:11.762122: step 63800, loss = 126.91 (7248.8 examples/sec; 0.018 sec/batch)
2018-02-02 11:41:13.001728: step 63900, loss = 116.88 (10325.9 examples/sec; 0.012 sec/batch)
2018-02-02 11:41:14.955061: step 64000, loss = 115.02 (6552.9 examples/sec; 0.020 sec/batch)
2018-02-02 11:41:17.033408: step 64100, loss = 121.82 (6158.7 examples/sec; 0.021 sec/batch)
2018-02-02 11:41:19.233236: step 64200, loss = 115.79 (5818.6 examples/sec; 0.022 sec/batch)
2018-02-02 11:41:21.436595: step 64300, loss = 110.39 (5809.3 examples/sec; 0.022 sec/batch)
2018-02-02 11:41:24.014996: step 64400, loss = 116.62 (4964.3 examples/sec; 0.026 sec/batch)


